Category,Country,Year,Value
FE|Transport|Freight|Road|Light,EL,2020,0.011016721933533176
FE|Transport|Freight|Road|Light,ES,2020,0.050978213289512506
FE|Transport|Freight|Road|Light,EU27_2020,2020,2.28813174663979
FE|Transport|Freight|Road|Light,FI,2020,0.002736930918769226
FE|Transport|Freight|Road|Light,FR,2020,0.09177918345671092
FE|Transport|Freight|Road|Light,HR,2020,0.004070897248925588
FE|Transport|Freight|Road|Light,HU,2020,0.015375111926026986
FE|Transport|Freight|Road|Light,IE,2020,0.005013873447829204
FE|Transport|Freight|Road|Light,IT,2020,1.4255385188377734
FE|Transport|Freight|Road|Light,LT,2020,0.03946700383704183
FE|Transport|Freight|Road|Light,LU,2020,0.0005174869384226182
FE|Transport|Freight|Road|Light,LV,2020,0.001966450366006407
FE|Transport|Freight|Road|Light,NL,2020,0.011683705098611472
FE|Transport|Freight|Road|Light,PL,2020,0.08156744120516858
FE|Transport|Freight|Road|Light,PT,2020,0.005887851388276546
FE|Transport|Freight|Road|Light,RO,2020,0.08817977430723703
FE|Transport|Freight|Road|Light,SE,2020,0.0066698316507820396
FE|Transport|Freight|Road|Light,SI,2020,0.004760879833489232
FE|Transport|Freight|Road|Light,SK,2020,0.009797752700804012
FE|Transport|Freight|Road|Light,MT,2020,
FE|Transport|Freight|Road|Light,AT,2025,0.007257997185473442
FE|Transport|Freight|Road|Light,BE,2025,0.3249021093026644
FE|Transport|Freight|Road|Light,BG,2025,0.006284038004334323
FE|Transport|Freight|Road|Light,CY,2025,0.0018144992963683604
FE|Transport|Freight|Road|Light,CZ,2025,0.04680340832103083
FE|Transport|Freight|Road|Light,DE,2025,0.10841633295800952
FE|Transport|Freight|Road|Light,DK,2025,0.004149332949783483
FE|Transport|Freight|Road|Light,EE,2025,0.0005470181702285251
FE|Transport|Freight|Road|Light,EL,2025,0.012781546514124076
FE|Transport|Freight|Road|Light,ES,2025,0.05914467191765397
FE|Transport|Freight|Road|Light,EU27_2020,2025,2.65467918011987
FE|Transport|Freight|Road|Light,FI,2025,0.0031753737686446306
FE|Transport|Freight|Road|Light,FR,2025,0.10648175650232271
FE|Transport|Freight|Road|Light,HR,2025,0.004723034933194036
FE|Transport|Freight|Road|Light,HU,2025,0.01783812911209174
FE|Transport|Freight|Road|Light,IE,2025,0.0058170712736513525
FE|Transport|Freight|Road|Light,IT,2025,1.653902766733172
FE|Transport|Freight|Road|Light,LT,2025,0.045789423420119074
FE|Transport|Freight|Road|Light,LU,2025,0.000600385796592316
FE|Transport|Freight|Road|Light,LV,2025,0.002281466027051332
FE|Transport|Freight|Road|Light,NL,2025,0.013555377096398912
FE|Transport|Freight|Road|Light,PL,2025,0.09463414344956458
FE|Transport|Freight|Road|Light,PT,2025,0.006831056174563114
FE|Transport|Freight|Road|Light,RO,2025,0.10230573973935721
